"pays","Country Code","Area","Production","Import Quantity","Food","Population growth (annual %)","Population, total","Ease of doing business score (0 = lowest performance to 100 = best performance)","GDP (constant 2015 US$)","Cost to import, border compliance (US$)","Cost to import, documentary compliance (US$)","Political Stability and Absence of Violence/Terrorism: Estimate","comlang_off","dist","EEE"
"Malaisie","MYS","Malaysia",0.352467112216939,-0.0893053701969451,0.224199138030411,0.0419409328240687,-0.0784099448966055,1.36923014799566,-0.0568183204415736,-0.574857186546312,-0.513199315417483,0.289804729590344,0,1.16883727498715,0
"Namibie","NAM","Namibia",-0.280386521265529,-0.276290145303665,-0.279861325024513,0.545331401481262,-0.267434398762037,-0.197736977607043,-0.236629982295934,-0.738435917762582,-0.500330084241896,0.708475664878767,0,0.557187447886683,0
"Niger","NER","Niger",-0.277418860616139,-0.400946662041478,-0.281095758811586,2.33356670499184,-0.133849795417565,-0.555278769121942,-0.23613582354555,0.0285665774959261,0.629588412974609,-1.39667924802226,1,-0.522909833284241,0
"Nigéria","NGA","Nigeria",-0.195437235176733,-0.360878495947181,-0.188101746852066,1.19086229042117,1.00620918472466,-0.546201341324054,0.0135127956672582,1.51964366216457,2.08270838531953,-1.95027562590717,0,-0.31754362351235,0
"Nicaragua","NIC","Nicaragua",-0.232532993294111,-0.38313858822179,-0.237890576264021,-0.0501662036775931,-0.24143788869515,-0.740034833452314,-0.235739266109732,-0.121010299005953,-0.378787351081014,-0.956823344854792,0,0.770934147032922,0
"Pays-Bas","NLD","Netherlands",0.099844999437595,2.26581239245674,-0.254349693424998,-0.584355931404971,-0.172134651892997,0.951093002265037,0.185111425315816,-1.08982726630123,-0.822060863631562,1.05348590587115,0,-1.43455170859006,1
"Norvège","NOR","Norway",-0.244774593472846,-0.400946662041478,-0.247354568631583,-0.56577479863159,-0.249123340145694,1.45908710505613,-0.0355663337931527,-0.78690368997481,-0.822060863631562,1.40404767354047,0,-1.19655051849868,1
"Népal","NPL","Nepal",-0.261096727044492,-0.414302717406243,-0.265871075437682,0.488667352399721,-0.0998507531247438,-0.0547797544800033,-0.226778679649878,-0.629383430285069,-0.41024546601279,-0.358844056082213,0,0.338439975625357,0
"Nouvelle-Zélande","NZL","New Zealand",-0.195437235176733,-0.409850698951321,-0.233775796973777,0.287632847764429,-0.251488746045013,1.78126765471617,-0.140224752237092,-0.201655340512157,-0.41024546601279,1.66531443748859,0,3.46502581376264,0
"Oman","OMN","Oman",-0.281870351590224,0.0976794049097744,-0.245297178986461,1.56612035569078,-0.251516391946255,0.474598516172271,-0.200096911212978,-0.499559109670561,-0.183746997322465,0.771296920042953,0,-0.0839949033033201,0
"Pakistan","PAK","Pakistan",0.280501341469226,-0.414302717406243,0.14601833151577,0.687145107416712,1.10633068993653,-0.228563788470473,-0.0782287353202897,-0.394314735055763,-0.152860842501057,-2.32470115513266,0,-0.00268688452117818,0
"Panama","PAN","Panama",-0.201372556475514,-0.316358311397962,-0.193450959929383,0.342254786390478,-0.256191757926244,0.207945473073442,-0.209786462782913,0.097633152898351,-0.564676240119829,0.463170530443728,0,0.709651590879545,0
"Pérou","PER","Peru",0.369531160950933,-0.0982094071067889,0.25012224755895,0.309002309524184,-0.0748119155588251,0.374288149936295,-0.133000869329005,0.606544761126745,-0.41024546601279,-0.0317002174355236,0,1.12506197680573,0
"Philippines","PHL","Philippines",0.25935675934232,0.948014929799856,0.299499599041881,0.0750761096456444,0.41037852841995,-0.0825929558746305,-0.0407773739805932,0.581099180715325,-0.474591621890723,-0.859493805076155,0,1.25083694816269,0
"Papouasie-Nouvelle-Guinée","PNG","Papua New Guinea",-0.281870351590224,-0.280742163758586,-0.277803935379391,0.622759218780669,-0.227123267143333,-0.320555969604189,-0.229772770762903,1.18815802767348,-0.384507003661617,-0.623183786969853,0,2.24297992946624,0
"Pologne","POL","Poland",0.664442437984087,-0.0225250933731167,0.15260197838016,-1.21597086566431,-0.039805241772192,0.972699102606481,0.0476857193283037,-1.08982726630123,-0.822060863631562,0.74537948540196,0,-1.1899726485099,1
"Portugal","PRT","Portugal",-0.154631901247618,-0.0136210564632729,-0.154360556672063,-1.17120410434792,-0.217432159463325,0.979313469228705,-0.129226252941108,-1.08982726630123,-0.822060863631562,1.29081619458309,0,-1.16794531592568,1
"Paraguay","PRY","Paraguay",-0.255903320908059,-0.409850698951321,-0.262167774076463,-0.017186897590461,-0.238234763216409,-0.376588859252026,-0.221654950289457,0.121867039004465,-0.127122380149884,0.122427280133351,0,1.09921142636738,0
"Roumanie","ROU","Romania",-0.0963915610033343,0.164459681733603,-0.101691381756936,-1.68295570600288,-0.159128153786167,0.735346597875254,-0.131759417193825,-1.08982726630123,-0.822060863631562,0.743261780867585,0,-1.05813432103785,1
"Russie","RUS","Russian Federation",1.42416356422799,0.618565564135636,1.58989438446249,-1.23934071778768,0.64326148475895,1.11143571505628,0.499983585913878,0.170334811216693,-0.0370377619207778,-0.471259188321633,0,-0.897043616818007,0
"Rwanda","RWA","Rwanda",-0.277418860616139,-0.414302717406243,-0.283153148456708,1.23031324116054,-0.202411251875107,0.980610800850158,-0.236659665433679,-0.406085375876364,-0.198822529490795,0.203376272779746,1,0.080765288892311,0
"Arabie saoudite","SAU","Saudi Arabia",0.012299010280583,2.47950927829299,0.297853687325783,0.354196055194336,-0.0635298016639463,0.543670912423492,0.102865521141235,0.0357434428662518,0.552373025921089,-0.523902156202653,0,-0.324735632659763,0
"Soudan","SDN","Sudan",-0.256645236070407,-0.414302717406243,-0.268751420940853,1.02964645717936,-0.00869550419150504,-1.48428034438836,-0.216244354325039,1.55772479079172,1.33996997386699,-1.7132550757665,0,-0.346094721491963,0
"Îles Salomon","SLB","Solomon Islands",-0.28446705465844,-0.396494643586556,-0.290148273250124,1.19134645261043,-0.279144138533233,-0.671815125151568,-0.241568290527755,0.703480305551201,0.284693017468888,0.685221070316463,0,2.40226593335462,0
"Sierra Leone","SLE","Sierra Leone",-0.277047903034965,-0.325262348307805,-0.27862689123744,0.767150806081987,-0.233302600954129,-1.2795581439391,-0.239765812996757,0.899774783010724,1.17083172760324,0.0763069464049735,0,-0.316970843153473,0
"Salvador","SLV","El Salvador",-0.229936290225895,-0.329714366762727,-0.224311804606215,-0.719484107104468,-0.242027982371316,0.106091702711584,-0.229237292438585,-0.778825808719059,-0.478881348456944,0.0181649793412407,0,0.791119062141248,0
"Serbie","SRB","Serbia",-0.245887466216367,-0.338618403672571,-0.245708656915485,-1.69206064199519,-0.238872672493818,0.916026891673402,-0.219142459353547,-0.963811058549442,-0.641891627173349,0.0620840420671721,0,-1.16876260742776,0
"Sao Tomé-et-Principe","STP","Sao Tome and Principe",-0.284096097077267,-0.400946662041478,-0.290559751179148,0.559037797558067,-0.282062571552177,-1.47323978752823,-0.242165467552028,-0.105931490393007,-0.435983928363963,0.691393919109893,0,-0.132669008250744,0
"Suriname","SUR","Suriname",-0.280386521265529,-0.329714366762727,-0.279449847095489,-0.329707270975448,-0.279711803605676,-1.27909403250669,-0.239676267757363,0.504762439481066,-0.616153164822176,0.243807683534341,0,0.326206875036053,0
"Slovaquie","SVK","Slovakia",-0.258129066395102,0.0487072019056336,-0.258464472715243,-1.06747350994803,-0.248441491340476,0.910729324434057,-0.191939463265269,-1.08982726630123,-0.822060863631562,0.857710400006026,0,-1.26113267449418,1
"Slovénie","SVN","Slovenia",-0.258500023976276,-0.31190629294304,-0.271220288515,-0.546029080320288,-0.270040730861526,0.983312147425681,-0.216774615108469,-1.08982726630123,-0.822060863631562,1.00994408605823,0,-1.29465499615711,1
"Suède","SWE","Sweden",-0.225855756832983,-0.0403331671928043,-0.22101998117402,-0.250979079961007,-0.217479493764059,1.40958136645933,0.0373616443359606,-1.08982726630123,-0.822060863631562,1.26177630428901,0,-1.14377070729125,1
"Swaziland","SWZ","Eswatini",-0.282241309171398,-0.405398680496399,-0.288502361534026,-0.228165251876574,-0.276074647745176,-0.342425274080117,-0.240109528017796,-0.764016238580751,-0.4331240763352,-0.164308155669433,0,0.755256040506754,0
"Seychelles","SYC","Seychelles",-0.284096097077267,-0.400946662041478,-0.290148273250124,-0.367911234686518,-0.28281611488123,-0.170155831928618,-0.241558123069604,-0.264360520811727,-0.345899310134857,0.874612749188249,1,0.497431525668933,0
"Syrie","SYR","Syrian Arab Republic",-0.239210229755239,-0.31190629294304,-0.235421708689875,-0.509706249824116,-0.173897764752579,-1.70708498036089,-0.234073561360457,0.916200026335726,2.99581122338222,-2.82902370466226,0,-0.692492877720539,0
"Tchad","TCD","Chad",-0.281870351590224,-0.405398680496399,-0.289325317392075,1.58243474266614,-0.18110604204373,-2.09896634561099,-0.236993571927013,1.24874274293877,1.75178537148576,-1.32467751090925,1,-0.440765274250442,0
"Togo","TGO","Togo",-0.268144921086794,-0.303002256033196,-0.26381368579256,1.05641864886208,-0.231575361025825,-0.124650328949705,-0.239754842957587,0.392478847969025,0.47344191296724,-0.864325357793106,1,-0.309419610720133,0
"Thaïlande","THA","Thailand",0.373982651925018,-0.396494643586556,0.0209290410923436,-0.929719029250182,0.163368426703433,1.26168711903456,-0.00795138151951986,-0.526279150152301,-0.598370203799127,-0.391273055032025,0,0.913506513691819,0
"Tadjikistan","TJK","Tajikistan",-0.27853173335966,-0.360878495947181,-0.276980979521342,1.02876894405203,-0.223626432841924,-0.204213512478369,-0.236781086622911,-0.548603890710976,0.516339178629447,-0.431635984693954,0,-0.169361026708008,0
"Timor Oriental","TLS","Timor-Leste",-0.284096097077267,-0.365330514402102,-0.287267927746953,0.632032445172514,-0.275144216853022,-1.90980278009369,-0.241383543373826,-0.0962379359505609,-0.230076229554577,0.387222611063799,0,1.86919002224239,0
"Trinité-et-Tobago","TTO","Trinidad and Tobago",-0.261467684625666,-0.303002256033196,-0.255172649283047,-0.850933742691793,-0.274490617179017,-0.20237030482652,-0.230857416897366,0.449024501437004,0.4648622539271,0.243090965410782,0,0.333578105649073,0
"Tunisie","TUN","Tunisia",-0.201743514056688,-0.409850698951321,-0.208264165374263,-0.158075056226723,-0.208393605430883,0.371210686210015,-0.21731943943191,0.354885062791471,-0.0785055133840001,-0.810450815522904,1,-1.15988997434815,0
"Turquie","TUR","Turkey",0.532381539086222,-0.21841390538968,0.417182286742867,0.0286158159405917,0.251953556587487,1.0046122145575,0.26507687927825,-0.97835139021311,-0.538937777768656,-1.35504903829842,0,-0.959083377160617,0
"Tanzanie","TZA","United Republic of Tanzania",-0.254419490583364,-0.387590606676712,-0.256407083070121,1.55850499448808,0.088798164414135,-0.734073026193103,-0.21166268121027,2.18174735802415,1.10832381270643,-0.271719609973252,0,0.3187388804387,0
"Ouganda","UGA","Uganda",-0.25887098155745,-0.414302717406243,-0.26381368579256,2.09906985909711,0.000650389094022079,-0.304340881756936,-0.222202784929561,-0.00732986629875525,0.699725722881556,-0.616505306780652,0,0.0483878516397244,0
"Ukraine","UKR","Ukraine",0.238583134796588,-0.0314291302829605,0.200744896076019,-1.68684052944474,0.00139875362959734,0.492186470555311,-0.190486541398278,-0.847488405240095,0.0118653165464513,-1.41131857383796,0,-1.01908381052157,0
"Uruguay","URY","Uruguay",-0.272967369642053,-0.387590606676712,-0.278215413308415,-0.858602415452242,-0.26122750247542,-0.183006890601394,-0.214107226339424,0.121867039004465,0.645031490385313,1.26113164867818,0,1.30826585262816,0
"Etats-Unis d'Amérique","USA","United States of America",8.19488133581181,0.133295552549149,7.64232324248279,-0.769974199722205,1.82356237267199,1.56572293633476,9.91927993382707,-0.66573425944424,-0.307291616608097,0.280144120297696,0,-0.027249589565883,0
"Ouzbékistan","UZB","Uzbekistan",-0.260725769463319,-0.320810329852883,-0.258875950644267,0.550971644568609,-0.0679460803712219,0.466362874378459,-0.188341064839142,-0.416380415371963,0.423680714165223,-0.175450496116072,0,-0.205454773219125,0
"Saint-Vincent-et-les Grenadines","VCT","Saint Vincent and the Grenadines",-0.28446705465844,-0.378686569766868,-0.288090883605002,-0.870796091107435,-0.282732894814539,-0.52976977196974,-0.241942279644247,0.218802583428921,-0.358768541310443,1.16853153688084,0,0.27228800606681,0
"Viet Nam","VNM","Viet Nam",0.119505751239805,0.489457028942901,0.227490961462606,-0.306224106588502,0.335587548134523,0.457560331371911,-0.11455116039139,-0.185903314543183,0.117393012186262,0.16132812218768,0,0.849452137600114,0
"Vanuatu","VUT","Vanuatu",-0.284096097077267,-0.396494643586556,-0.290148273250124,1.06793798330449,-0.281518162920334,-0.221010297037041,-0.241905989617594,0.559591606796149,0.117393012186262,1.24273074652047,1,2.7061230524385,0
"Samoa","WSM","Samoa",-0.28446705465844,-0.325262348307805,-0.286444971888904,-0.737033637138043,-0.282177794894054,-0.141415965090096,-0.241896989650211,1.09122248324902,0.361908404522407,1.39018215151352,0,2.61913171028619,0
"Afrique du Sud","ZAF","South Africa",0.389191912753143,1.75828228859564,0.607696567881177,0.0302688097774871,0.0923457085371818,0.243650904950319,-0.0598609973045562,0.548383434472071,-0.446279313304432,-0.156838724286334,0,0.887168761794716,0
"Zambie","ZMB","Zambia",-0.265548218018578,-0.31190629294304,-0.265048119579634,1.49588389213747,-0.168822277616032,0.237227322390075,-0.230093268874972,-0.168939594268903,0.0787853186595017,0.0101026601463608,0,0.432297138655312,0
"Zimbabwe","ZWE","Zimbabwe",-0.265177260437404,-0.409850698951321,-0.269574376798902,0.127729996119621,-0.189457626233536,-0.733601127656127,-0.231807187790037,0.271309417438455,-0.0499069930963645,-0.907937286616906,0,0.521995011068351,0
